,gene,score
265,280,-3.448859206400812e-05
656,688,-3.477931022644043e-05
666,699,-3.8864483940415084e-05
393,417,-3.9044476579874754e-05
435,459,-4.243082366883755e-05
455,479,-4.5368229621089995e-05
109,115,-5.1236806029919535e-05
243,258,-5.394114850787446e-05
70,75,-5.9160574892302975e-05
744,785,-6.349467730615288e-05
705,743,-7.091147563187405e-05
620,652,-7.126972923288122e-05
818,859,-7.3548624641262e-05
302,319,-7.359235314652324e-05
651,683,-7.554567127954215e-05
234,247,-7.940973591757938e-05
169,178,-8.254665590357035e-05
469,493,-8.262746268883348e-05
173,182,-8.34465172374621e-05
551,580,-8.645862544653937e-05
764,805,-9.396839504915988e-05
947,992,-9.671600855654106e-05
619,651,-0.00010018083048635162
224,237,-0.00010222777927992865
143,152,-0.00010766008927021176
885,929,-0.00011254276614636183
273,288,-0.00011474854545667768
122,129,-0.00011581329454202205
66,70,-0.00011727918172255158
780,821,-0.00011732021812349558
275,290,-0.00012052952661179006
934,979,-0.0001226581516675651
496,521,-0.00012296834029257298
946,991,-0.00012355528815533035
661,693,-0.00012696732301265
416,440,-0.0001275183749385178
638,670,-0.00012798048555850983
523,550,-0.00012835841334890574
686,722,-0.00012870608770754188
601,631,-0.00013167888391762972
855,897,-0.0001326951096416451
142,151,-0.00013358204159885645
897,942,-0.0001369992969557643
193,202,-0.00013770352234132588
154,163,-0.0001380152243655175
180,189,-0.0001386592339258641
398,422,-0.00013890763511881232
80,86,-0.00013913912698626518
732,773,-0.000139661569846794
647,679,-0.0001453248260077089
104,110,-0.0001453515506000258
531,558,-0.0001475065146223642
185,194,-0.00014928072050679475
648,680,-0.00015763496048748493
311,328,-0.00016120952204801142
572,601,-0.00016441124898847193
749,790,-0.0001683821428741794
766,807,-0.0001759595179464668
513,538,-0.00017823121743276715
54,56,-0.0001782631443347782
694,731,-0.00017837730410974473
248,263,-0.00018103135516867042
67,71,-0.0001821298646973446
649,681,-0.00019557063933461905
441,465,-0.00019580277148634195
476,501,-0.00019811189849860966
725,765,-0.00020061928080394864
51,53,-0.00020331176347099245
776,817,-0.00020429864525794983
485,510,-0.00020431983284652233
912,957,-0.00020453290198929608
83,89,-0.00020911655155941844
489,514,-0.00020931138715241104
118,125,-0.00020970808691345155
494,519,-0.00021234407904557884
467,491,-0.0002152777451556176
114,120,-0.00021777371875941753
408,432,-0.00022070878185331821
341,362,-0.0002282911736983806
841,882,-0.00022962011280469596
508,533,-0.0002318121842108667
761,802,-0.00023392797447741032
557,586,-0.00023587234318256378
205,215,-0.00023652758682146668
793,834,-0.00023984246945474297
899,944,-0.0002453374909237027
904,949,-0.00024790308088995516
796,837,-0.00024817125813569874
453,477,-0.00025414959964109585
668,701,-0.0002542359143262729
76,82,-0.0002575961625552736
286,301,-0.00026144456933252513
517,542,-0.0002631255774758756
305,322,-0.000269702263722138
720,758,-0.00027080788277089596
215,227,-0.00027410557959228754
52,54,-0.0002744339144555852
892,937,-0.00027697335463017225
522,549,-0.00027908143238164485
753,794,-0.0002791635342873633
617,649,-0.00028097082395106554
228,241,-0.0002896451624110341
670,703,-0.0002909189206548035
149,158,-0.00029229954816401005
50,52,-0.00029348969110287726
563,592,-0.0002986487961607054
312,329,-0.0002993595990119502
482,507,-0.00030069782224018127
376,399,-0.00030099744617473334
281,296,-0.00031159305945038795
346,367,-0.0003135867300443351
505,530,-0.0003186457179253921
402,426,-0.0003193415468558669
835,876,-0.0003249157016398385
932,977,-0.0003329315804876387
629,661,-0.0003347485326230526
247,262,-0.0003351279447088018
520,545,-0.0003367131721461192
810,851,-0.0003379287663847208
603,633,-0.00033984676701948047
38,39,-0.00034030326060019433
639,671,-0.0003462112508714199
645,677,-0.000350008747773245
225,238,-0.00035031791776418686
514,539,-0.0003542502236086875
191,200,-0.0003546426087268628
279,294,-0.00035487563582137227
462,486,-0.00035503937397152185
779,820,-0.0003629034472396597
550,579,-0.00037095919833518565
374,397,-0.0003723057670868002
245,260,-0.0003726767608895898
787,828,-0.00037426684866659343
211,223,-0.00038637928082607687
424,448,-0.00039354138425551355
719,757,-0.00039357134664896876
742,783,-0.00039839872624725103
498,523,-0.0003987675590906292
538,567,-0.00040368171175941825
948,993,-0.0004045473178848624
631,663,-0.00040481440373696387
336,356,-0.00040644621185492724
235,248,-0.0004086588160134852
935,980,-0.0004106858104933053
256,271,-0.0004161559045314789
704,742,-0.0004165687278145924
238,251,-0.0004182910779491067
74,79,-0.0004207271558698267
75,80,-0.0004265136085450649
654,686,-0.00042836644570343196
660,692,-0.0004320104781072587
331,351,-0.00043375749373808503
681,716,-0.00043712534534279257
526,553,-0.00044126049033366144
673,707,-0.00044219018309377134
160,169,-0.0004453738874872215
168,177,-0.0004467671678867191
937,982,-0.00044683740998152643
811,852,-0.00044712747330777347
162,171,-0.0004493878368521109
924,969,-0.00045011712063569576
156,165,-0.0004523514799075201
678,713,-0.0004577471554512158
893,938,-0.00046029874647501856
7,7,-0.00046054739505052567
333,353,-0.0004638550672098063
803,844,-0.00046705209388164803
618,650,-0.0004710466891992837
741,782,-0.0004797939909622073
532,559,-0.00048395831254310906
794,835,-0.00048551424697507173
5,5,-0.0004858560860157013
928,973,-0.00048826249258127064
0,0,-0.000491921387038019
15,15,-0.0004927944391965866
308,325,-0.0004937326593790203
153,162,-0.0004973315008101054
696,733,-0.0005032086482970044
801,842,-0.000504383620864246
774,815,-0.0005059326504124328
391,415,-0.0005079178372398019
634,666,-0.0005082143616164103
692,728,-0.0005114552477607504
872,915,-0.0005132737423991784
755,796,-0.0005133970698807389
458,482,-0.000515959516633302
11,11,-0.0005200891755521297
633,665,-0.0005254523712210357
760,801,-0.0005263902130536735
708,746,-0.0005264037172310054
158,167,-0.0005388336430769414
262,277,-0.0005395798798417673
387,411,-0.0005401847593020648
174,183,-0.0005424818300525658
178,187,-0.0005441838875412941
931,976,-0.0005458491505123675
10,10,-0.0005468431627377868
608,639,-0.0005498509854078293
95,101,-0.0005518381949514151
657,689,-0.0005525384331122041
802,843,-0.0005533557705348358
64,66,-0.0005550404748646542
889,933,-0.0005620419542538002
944,989,-0.0005637356225633994
757,798,-0.0005679749447153881
846,887,-0.0005704101640731096
857,899,-0.0005715818842872977
502,527,-0.0005766186659457162
90,96,-0.0005774053715867922
127,135,-0.0005804258107673377
239,252,-0.0005814481264678761
126,134,-0.0005874118069186807
945,990,-0.0005920161202084273
9,9,-0.0005970224738121033
190,199,-0.0005985755706205964
919,964,-0.0006062626925995573
184,193,-0.0006084966735215858
206,216,-0.0006167936808196828
712,750,-0.0006197029142640531
